league,game_id,date,time,home_id,home_name,away_id,away_name,venue_name,city,state,full_address,lat,lon
mlb,mlb_153778,2024-05-08,19:10,218,Los Angeles Dodgers,219,Miami Marlins,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_153779,2024-05-08,22:37,226,Oakland Athletics,235,Texas Rangers,RingCentral Coliseum,Oakland,California,"7000 Coliseum Way, Oakland, CA 94621",37.751698,-122.198287
mlb,mlb_153780,2024-05-08,17:10,209,Cleveland Guardians,212,Detroit Tigers,Progressive Field,Cleveland,Ohio,"2401 Ontario Street, Cleveland, OH 44115",41.49492509177053,-81.68722032278393
mlb,mlb_153781,2024-05-08,22:40,208,Cincinnati Reds,202,Arizona Diamondbacks,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_153782,2024-05-08,22:45,237,Washington Nationals,204,Baltimore Orioles,Nationals Park,Washington,D.C.,"1500 South Capitol Street, SE, Washington, DC 20003-1507",38.872367,-77.008529
mlb,mlb_153783,2024-05-08,22:50,234,Tampa Bay Rays,207,Chicago White Sox,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_153784,2024-05-08,23:05,225,New York Yankees,215,Houston Astros,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_153785,2024-05-08,23:20,203,Atlanta Braves,205,Boston Red Sox,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_153786,2024-05-08,23:40,222,Minnesota Twins,232,Seattle Mariners,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_153787,2024-05-09,00:40,210,Colorado Rockies,231,San Francisco Giants,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_153788,2024-05-09,17:10,208,Cincinnati Reds,202,Arizona Diamondbacks,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_153789,2024-05-09,17:10,222,Minnesota Twins,232,Seattle Mariners,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_153790,2024-05-09,19:10,210,Colorado Rockies,231,San Francisco Giants,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_153791,2024-05-09,21:05,225,New York Yankees,215,Houston Astros,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_153792,2024-05-09,23:40,207,Chicago White Sox,209,Cleveland Guardians,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153793,2024-05-09,23:40,220,Milwaukee Brewers,233,St.Louis Cardinals,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153794,2024-05-10,01:38,217,Los Angeles Angels,216,Kansas City Royals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153795,2024-05-10,22:40,212,Detroit Tigers,215,Houston Astros,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153796,2024-05-10,22:40,228,Pittsburgh Pirates,206,Chicago Cubs,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_153797,2024-05-10,22:50,234,Tampa Bay Rays,225,New York Yankees,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_153798,2024-05-10,23:05,204,Baltimore Orioles,202,Arizona Diamondbacks,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153799,2024-05-10,23:07,236,Toronto Blue Jays,222,Minnesota Twins,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_153800,2024-05-10,23:10,205,Boston Red Sox,237,Washington Nationals,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153801,2024-05-10,23:10,219,Miami Marlins,227,Philadelphia Phillies,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_153802,2024-05-10,23:10,224,New York Mets,203,Atlanta Braves,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_153803,2024-05-10,23:40,207,Chicago White Sox,209,Cleveland Guardians,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153804,2024-05-11,00:10,220,Milwaukee Brewers,233,St.Louis Cardinals,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153805,2024-05-11,00:40,210,Colorado Rockies,235,Texas Rangers,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_153806,2024-05-11,01:38,217,Los Angeles Angels,216,Kansas City Royals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153807,2024-05-11,01:40,230,San Diego Padres,218,Los Angeles Dodgers,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153808,2024-05-11,01:40,232,Seattle Mariners,226,Oakland Athletics,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153809,2024-05-11,02:15,231,San Francisco Giants,208,Cincinnati Reds,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153810,2024-05-11,19:07,236,Toronto Blue Jays,222,Minnesota Twins,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_153811,2024-05-11,20:05,204,Baltimore Orioles,202,Arizona Diamondbacks,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153812,2024-05-11,20:05,228,Pittsburgh Pirates,206,Chicago Cubs,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_153813,2024-05-11,20:10,234,Tampa Bay Rays,225,New York Yankees,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_153814,2024-05-11,20:10,224,New York Mets,203,Atlanta Braves,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_153815,2024-05-11,20:10,219,Miami Marlins,227,Philadelphia Phillies,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_153816,2024-05-11,20:10,205,Boston Red Sox,237,Washington Nationals,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153817,2024-05-11,22:10,212,Detroit Tigers,215,Houston Astros,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153818,2024-05-11,23:10,207,Chicago White Sox,209,Cleveland Guardians,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153819,2024-05-11,23:15,220,Milwaukee Brewers,233,St.Louis Cardinals,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153820,2024-05-11,23:15,231,San Francisco Giants,208,Cincinnati Reds,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153821,2024-05-12,00:10,210,Colorado Rockies,235,Texas Rangers,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_153822,2024-05-12,00:40,230,San Diego Padres,218,Los Angeles Dodgers,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153823,2024-05-12,01:38,217,Los Angeles Angels,216,Kansas City Royals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153824,2024-05-12,01:40,232,Seattle Mariners,226,Oakland Athletics,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153825,2024-05-12,17:35,204,Baltimore Orioles,202,Arizona Diamondbacks,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153826,2024-05-12,17:35,205,Boston Red Sox,237,Washington Nationals,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153827,2024-05-12,17:35,228,Pittsburgh Pirates,206,Chicago Cubs,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_153828,2024-05-12,17:37,236,Toronto Blue Jays,222,Minnesota Twins,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_153829,2024-05-12,17:40,212,Detroit Tigers,215,Houston Astros,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153830,2024-05-12,17:40,219,Miami Marlins,227,Philadelphia Phillies,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_153831,2024-05-12,23:10,224,New York Mets,203,Atlanta Braves,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_153832,2024-05-12,17:40,234,Tampa Bay Rays,225,New York Yankees,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_153833,2024-05-12,18:10,220,Milwaukee Brewers,233,St.Louis Cardinals,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153834,2024-05-12,18:10,207,Chicago White Sox,209,Cleveland Guardians,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153835,2024-05-12,19:10,210,Colorado Rockies,235,Texas Rangers,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_153836,2024-05-12,20:05,231,San Francisco Giants,208,Cincinnati Reds,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153837,2024-05-12,20:07,217,Los Angeles Angels,216,Kansas City Royals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153838,2024-05-12,20:10,230,San Diego Padres,218,Los Angeles Dodgers,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153839,2024-05-12,20:10,232,Seattle Mariners,226,Oakland Athletics,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153840,2024-05-14,01:40,202,Arizona Diamondbacks,208,Cincinnati Reds,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_153841,2024-05-14,00:10,215,Houston Astros,226,Oakland Athletics,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_153842,2024-05-13,22:35,204,Baltimore Orioles,236,Toronto Blue Jays,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153843,2024-05-13,22:40,212,Detroit Tigers,219,Miami Marlins,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153844,2024-05-13,23:10,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153845,2024-05-13,23:10,224,New York Mets,227,Philadelphia Phillies,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_153846,2024-05-13,23:20,203,Atlanta Braves,206,Chicago Cubs,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_153847,2024-05-14,20:40,207,Chicago White Sox,237,Washington Nationals,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153848,2024-05-13,23:40,220,Milwaukee Brewers,228,Pittsburgh Pirates,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153849,2024-05-14,00:05,235,Texas Rangers,209,Cleveland Guardians,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_153850,2024-05-14,01:38,217,Los Angeles Angels,233,St.Louis Cardinals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153851,2024-05-14,01:40,230,San Diego Padres,210,Colorado Rockies,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153852,2024-05-14,01:40,232,Seattle Mariners,216,Kansas City Royals,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153853,2024-05-14,01:45,231,San Francisco Giants,218,Los Angeles Dodgers,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153854,2024-05-14,17:10,224,New York Mets,227,Philadelphia Phillies,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_153855,2024-05-15,01:40,202,Arizona Diamondbacks,208,Cincinnati Reds,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_153856,2024-05-15,00:10,215,Houston Astros,226,Oakland Athletics,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_153857,2024-07-29,22:05,204,Baltimore Orioles,236,Toronto Blue Jays,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153858,2024-05-14,22:40,212,Detroit Tigers,219,Miami Marlins,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153859,2024-05-14,23:10,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153860,2024-05-14,23:20,203,Atlanta Braves,206,Chicago Cubs,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_153861,2024-05-14,23:40,207,Chicago White Sox,237,Washington Nationals,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153862,2024-05-14,23:40,220,Milwaukee Brewers,228,Pittsburgh Pirates,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153863,2024-05-14,23:40,222,Minnesota Twins,225,New York Yankees,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_153864,2024-05-15,00:05,235,Texas Rangers,209,Cleveland Guardians,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_153865,2024-05-15,01:38,217,Los Angeles Angels,233,St.Louis Cardinals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153866,2024-05-15,01:40,230,San Diego Padres,210,Colorado Rockies,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153867,2024-05-15,01:40,232,Seattle Mariners,216,Kansas City Royals,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153868,2024-05-15,01:45,231,San Francisco Giants,218,Los Angeles Dodgers,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153869,2024-05-15,16:35,204,Baltimore Orioles,236,Toronto Blue Jays,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_153870,2024-05-15,17:10,212,Detroit Tigers,219,Miami Marlins,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_153871,2024-05-15,17:10,220,Milwaukee Brewers,228,Pittsburgh Pirates,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_153872,2024-05-15,18:10,207,Chicago White Sox,237,Washington Nationals,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_153873,2024-05-15,19:40,202,Arizona Diamondbacks,208,Cincinnati Reds,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_153874,2024-05-16,00:10,215,Houston Astros,226,Oakland Athletics,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_153875,2024-05-15,20:10,230,San Diego Padres,210,Colorado Rockies,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_153876,2024-05-15,20:10,232,Seattle Mariners,216,Kansas City Royals,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153877,2024-05-15,22:40,227,Philadelphia Phillies,224,New York Mets,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_153878,2024-05-15,23:10,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153879,2024-05-15,23:20,203,Atlanta Braves,206,Chicago Cubs,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_153880,2024-05-15,23:40,222,Minnesota Twins,225,New York Yankees,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_153881,2024-05-16,00:05,235,Texas Rangers,209,Cleveland Guardians,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_153882,2024-05-16,01:07,217,Los Angeles Angels,233,St.Louis Cardinals,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_153883,2024-05-16,01:45,231,San Francisco Giants,218,Los Angeles Dodgers,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_153884,2024-05-16,17:10,222,Minnesota Twins,225,New York Yankees,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_153885,2024-05-17,00:10,215,Houston Astros,226,Oakland Athletics,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_153886,2024-05-16,22:40,227,Philadelphia Phillies,224,New York Mets,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_153887,2024-05-16,23:10,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_153888,2024-05-16,23:40,206,Chicago Cubs,228,Pittsburgh Pirates,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
mlb,mlb_153889,2024-05-17,02:10,218,Los Angeles Dodgers,208,Cincinnati Reds,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_153890,2024-05-18,02:10,218,Los Angeles Dodgers,208,Cincinnati Reds,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_153891,2024-05-17,18:20,206,Chicago Cubs,228,Pittsburgh Pirates,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
